,^SPX,^RUT,URTH,AGG,IEF,TLT,VNQ,GLD,DBC,PUT,^VIX,^IRX,CDX.NA.IG
2023-08-22,0.050834333346827895,0.033370051083858265,0.05415836415095822,0.28461165404765887,0.17421269990003335,0.048927730810338486,0.03392252762235043,0.08197874353613625,0.04971652757414459,0.13975795250655942,0.0023010641015858615,0.03847647096636037,0.007731880353187727
2023-08-23,0.050833795921203295,0.03350394649192413,0.05419851619070189,0.28537466874609035,0.17458624457603436,0.04892972933852669,0.033818275061719104,0.08180843125535636,0.049480149178846376,0.13909287171114082,0.0022981278687687332,0.03830098084557067,0.007774262814117322
2023-08-24,0.05151244020591204,0.03382187386157775,0.05488726684106728,0.282665359101056,0.17324805489358963,0.04821185399045974,0.03403976590569558,0.0818640907833829,0.049730655703589706,0.14102288782171715,0.0023692458801472596,0.03887483667900896,0.00775166833279585
2023-08-25,0.05125451437808868,0.03373174951513123,0.05458712795971849,0.28255718075654507,0.17318840483332648,0.04821409753495466,0.034148015932370004,0.08206095929341369,0.05014600267943336,0.1408844570234615,0.0023520556966214403,0.03917032018470449,0.007705114212230995
2023-08-28,0.051181226177167256,0.033753721056262856,0.05450335355246844,0.282726484741438,0.17328471607988247,0.0482383046925426,0.034157850396901925,0.08204074094363682,0.05014264157743451,0.14080416691282252,0.002335466370017448,0.03915430302832007,0.0076770244711049755
2023-08-29,0.051220007500900916,0.03373189504596893,0.054479654457882214,0.28286908572133823,0.17322803648301455,0.04832948421917834,0.03412114219198845,0.08173382368772786,0.05022755245127188,0.14106241601311442,0.0023285320989358213,0.039015483664729456,0.007652886463948887
2023-08-30,0.05226478701930473,0.034030423603697665,0.05543120884630358,0.27866043555330194,0.1708536446782297,0.04784589404927177,0.03413871745866736,0.08130750838699483,0.049804808696425194,0.14683811159067808,0.0024006247383435305,0.03870951948266425,0.0077143158961174695
2023-08-31,0.0521887200679027,0.033983619342549065,0.05533042188182095,0.27893374366761975,0.17091470294485,0.047798864921148154,0.0340886855745002,0.08107447575009201,0.04999028661653882,0.14684544968171862,0.002391601630880338,0.03874058224445609,0.0077188456759231675
2023-09-01,0.05220152750662837,0.0340010533065274,0.05532497145806606,0.2778860348773149,0.17020710266059955,0.047602339421466945,0.03405386646433587,0.08105642680538956,0.050901296292912734,0.147576985890822,0.002381313749932621,0.03908627369364926,0.007720807872354857
2023-09-05,0.052250036909558095,0.03390863212299549,0.05538368963285288,0.2776318885141185,0.16967613042187618,0.047354086907967205,0.03402514819584874,0.08122247929724541,0.051287576928737914,0.14814119129054426,0.0023751205827079844,0.03902493577107504,0.007719083424472453
2023-09-06,0.05219078103485853,0.03367839982405624,0.05530298099594303,0.2769930455289529,0.17000777826467073,0.04750226607467516,0.033918964010765475,0.08121602650112912,0.05193335544964876,0.14817774651757892,0.002357331069500956,0.03900240844409861,0.0077189162841217445
2023-09-07,0.05213391505718375,0.03359686471656051,0.055205652911842706,0.2764495090321668,0.16991778083564826,0.04738553160589412,0.0339332284150249,0.08111930389166574,0.05182634230379302,0.14923233753748205,0.0023462986564719854,0.03914923816520309,0.007703996871062708
2023-09-08,0.05180401696653619,0.03337332519465123,0.05486527982040327,0.2781020750801252,0.17064479037170127,0.04785308576948348,0.033740022852271546,0.08074056101713271,0.05153598204453447,0.14844559916317537,0.0023415614738657516,0.0388982243602077,0.0076554758859119195
2023-09-11,0.05174486168444251,0.03332553321129447,0.05465839565204994,0.27730054126587617,0.16956001263648643,0.047665276646673395,0.03362897600717291,0.08022692438759133,0.05187894214871448,0.15077127997210568,0.0023340820144025685,0.039207326420894945,0.0076978479522952035
2023-09-12,0.051678038045160406,0.03332433480624857,0.054534709258855264,0.2773555695744347,0.16952356515246178,0.047675018381517824,0.03359318476714644,0.08028151205855005,0.05178421384558703,0.15105489066421135,0.002336635192796713,0.03916348962221734,0.0076948386308123735
2023-09-13,0.05168100510776258,0.033389891597295177,0.05481546286196804,0.2758132507243152,0.16854531268355225,0.04736907483005596,0.03349156355873244,0.07980345773068752,0.05278183311511379,0.15334576867753263,0.0023241980715880254,0.03895898966457804,0.007680191376818168
2023-09-14,0.05172736629950262,0.03337432052282667,0.05491284106651059,0.27517508776587724,0.16821727781187348,0.047343605688738785,0.033408762486535314,0.07967252488723242,0.052961376479308694,0.154310170619216,0.0023175487860679542,0.03890537397032132,0.007673743615989028
2023-09-15,0.05254231809829441,0.03282835750279305,0.055571561606523885,0.2646757436765471,0.16142813595308567,0.04526151206725001,0.032699900611379625,0.07692638682670926,0.05062308776848986,0.17797273358512639,0.0022766314059544353,0.039592109321420405,0.007601521576426043
2023-09-18,0.05230497608328546,0.032778870880290294,0.05545225032987188,0.26467213190054784,0.16137782374500903,0.045263749850123255,0.032794334675386755,0.07690139963511353,0.0506710066357824,0.17820476169668026,0.002263644951429536,0.039712665448246476,0.007602384168233382
2023-09-19,0.05219179235655587,0.03255879329780242,0.05529730620345159,0.26317334613558024,0.1604417017582247,0.044908329541467375,0.032746305089026345,0.07766653263949073,0.051741464600892025,0.17979363274118004,0.0022474776349161035,0.03960012131754702,0.007633196683865725
2023-09-20,0.052261256997830366,0.03268296952321327,0.05540185124281768,0.26270929400931514,0.1601830577005812,0.04490755427762061,0.03271926759525294,0.07771780555341107,0.051743207534055466,0.1801085129690017,0.002246283070696944,0.03968922574155754,0.007629713784645993
2023-09-21,0.05219187499866273,0.03269165508651947,0.05536650356065986,0.2629694455146213,0.16040232750093036,0.044930698928344094,0.032741092081051935,0.07776877741781577,0.05167350105806572,0.17991500571137847,0.002231606324272781,0.03990150927791042,0.0072160025397667756
2023-09-22,0.05194083862342379,0.032660065661547506,0.055103883537305186,0.26182084860708743,0.16013881558673182,0.044242989371203724,0.03236255053979905,0.07768873841167462,0.051660458879953686,0.1775063799068944,0.0021634787289475503,0.04488875957256801,0.007822192572863283
2023-09-25,0.052279323700427587,0.03267526423157366,0.05543646634208509,0.2605447728023381,0.1595786029770165,0.044363900057033175,0.03237318627568538,0.07744868167309031,0.05153990799583138,0.1786303566736875,0.002157542678190353,0.045158627776375866,0.00781336681666505
2023-09-26,0.052074682222519666,0.032814393107325465,0.05524734729767419,0.26113904658951725,0.16139711201233833,0.04414513092939124,0.03227608529487516,0.07684704756560706,0.05119059269454874,0.17749760491957792,0.002144728805821785,0.045449458433387595,0.007776770127415578
2023-09-27,0.05201848063107538,0.03300775950188649,0.055628848517588696,0.2604769060139168,0.16080485810503767,0.04399015647042044,0.03204982403937325,0.07748770082549493,0.05299903133051164,0.17625267966442507,0.002119699241819375,0.045386917921686525,0.0077771377367636466
2023-09-28,0.05144158897048799,0.032591933957188755,0.05511183126849385,0.2633172355159022,0.16266626521492022,0.043728957699903745,0.032053346111719214,0.07624852803331239,0.05316204696886688,0.17482235332777496,0.0021015033543539236,0.04504381642222679,0.007710593154849095
2023-09-29,0.05128829316681149,0.03247733991225028,0.05490840318531534,0.26316036403048376,0.16295466084318988,0.04446628147243897,0.032035245294515895,0.07596031784090616,0.053229492556510154,0.17402182001257846,0.00209053288728861,0.04571201277885055,0.007695236018860478
2023-10-02,0.05027186901935637,0.03211232226621488,0.053916826661361834,0.266753206669127,0.1669181419593477,0.044560612672177216,0.03130857410297133,0.0746754479718882,0.05274057153120569,0.1728299171906721,0.0020397000497526566,0.04435235107317291,0.007520458832752086
2023-10-03,0.05087596450096977,0.03218773596459149,0.05425190361340792,0.2646132531998629,0.1653915091724644,0.044048068869357054,0.03152465369769606,0.07391140575123406,0.05247587535020019,0.1769857518687416,0.002039608070594215,0.04420516855692787,0.0074891013839525
2023-10-04,0.05116724117770575,0.03214928869094374,0.05442942216157856,0.2631347567490178,0.16499030003388498,0.04386279400622055,0.03149159814590495,0.07419216417439925,0.052961374443711476,0.17752000182818498,0.002005956334990701,0.044646446576694365,0.007448655676762785
2023-10-05,0.05130326413265458,0.03207087082025675,0.05456102277146933,0.25930848791452316,0.16397903038407274,0.043168447462864565,0.031054629170774856,0.07505702246974007,0.0515157283653369,0.18462700594649256,0.001967341205639587,0.04403293482027606,0.007354214535898977
2023-10-06,0.05181421097160235,0.032457809182255305,0.055693281729820326,0.25392180338726633,0.160388476847886,0.04220116244443486,0.03062215077737435,0.07414678480030305,0.05166169981683313,0.19123525733927357,0.0019270229190011213,0.046617911930792996,0.007312427853156563
2023-10-09,0.05163332281845765,0.032478251456694716,0.055525156645795756,0.2547139980733858,0.16152111292190607,0.04217265449154095,0.03089490629682787,0.07424922667556812,0.05229855099855647,0.18856235942551233,0.0019214064817689527,0.046763890545461706,0.0072651631685237
2023-10-10,0.052201001852842724,0.03273339719189942,0.05630090181631732,0.25257062806709407,0.16031282502480648,0.041824273457186756,0.03158540410366983,0.0735886364786484,0.051942669348359956,0.1905136295107095,0.001948685420000187,0.04714490698885456,0.007333040739610917
2023-10-11,0.052830103074694844,0.032689193352031194,0.05670759630007886,0.24934487245692383,0.15785245925883512,0.041193144431452305,0.031420682767760395,0.07276197419054126,0.05123237196057565,0.19857451154159408,0.0019130495808043068,0.04625128580155893,0.0072287552831492895
2023-10-12,0.05283520842578507,0.03265077016325845,0.056681080948484036,0.24884800254929687,0.1576002741661381,0.04084826543932065,0.03121784168714532,0.07336243034981656,0.051296233077867626,0.19935689446146332,0.001904979172133596,0.046187374847725414,0.007210644711565003
2023-10-13,0.05311430820555656,0.03244586090933147,0.05700666851807268,0.24685770852089312,0.15691182704706805,0.04024559351733171,0.03129459321581613,0.0737159847935277,0.05194493225846734,0.20054459566177316,0.0019145765180557342,0.046754345120245316,0.007249005713860926
2023-10-16,0.05317191360708004,0.03245521087547747,0.05704012214300236,0.24653684239505538,0.15665200653481567,0.03996761559144997,0.031422410914915905,0.07026713906548607,0.05072799196232138,0.2004401493162719,0.001854741731991519,0.05222942714412156,0.00723442871801071
2023-10-17,0.053372752750408994,0.032159247058557806,0.05735302827499296,0.24157975263755638,0.15377583360425956,0.039128723908058785,0.03103413663288127,0.06919990053434709,0.050217929478258705,0.211624598823463,0.0018018151614731187,0.05166018920773789,0.007092091928004529
2023-10-18,0.05364526872010103,0.032031608870730865,0.05767209548977246,0.2363534541119337,0.14995645823727147,0.03837334707029425,0.03090974608337708,0.06853872874402245,0.05001439472226322,0.2227849452365219,0.0017659870977959273,0.05096168900125822,0.006992276614657422
2023-10-19,0.053728182560316425,0.031906895526301826,0.057644470168138416,0.23174243184726842,0.1471551021795403,0.037684880837779426,0.031065855290728105,0.06678387596664953,0.04905829934807876,0.23405630288022822,0.0017249242567148667,0.050518886608635453,0.006929892529620181
2023-10-20,0.05366376045695111,0.03175640816968559,0.057515605165972906,0.23069824310010864,0.1465255672863721,0.03718041869477355,0.030675107181471324,0.06618379136486237,0.048957635288908674,0.23504034907248325,0.0016942385736132821,0.05320493386345822,0.006903941781339025
2023-10-23,0.053053576867081086,0.03164429731112709,0.05699871411089916,0.23163815756937933,0.14671989892524837,0.03722211688641411,0.03087736482578231,0.06639137873104058,0.048531937057799214,0.23509688808347082,0.001682780279998412,0.05326697170325183,0.006875917648507844
2023-10-24,0.052928490786896494,0.03154031732489842,0.056827107236250805,0.23137028774831392,0.1465128184230726,0.037167412557088726,0.03066699915945686,0.06601755823297506,0.04821410513311622,0.237250116717429,0.001667606147236026,0.052992632248605266,0.0068445482846605996
2023-10-25,0.05385520745339718,0.0317865900820272,0.057675081552986146,0.2303988822693442,0.14618843070545,0.037220877619187104,0.030519754513659656,0.06682387424019336,0.04789300896321911,0.23621702258480043,0.0016539554188353242,0.05287275970178218,0.0068945548951181955
2023-10-26,0.05399446201975093,0.0317850627857899,0.0577007502775825,0.22966709719255443,0.14589572345844115,0.03701437369192257,0.030389460454051324,0.06725483309609633,0.04811501222781548,0.23638528302986725,0.0016557874487519155,0.05327852204133853,0.006863632276037585
2023-10-27,0.05392602150603061,0.032183309348906716,0.05795700776552459,0.23043406780939957,0.14667469445698653,0.037456790174822306,0.031062568383089514,0.06689412271010371,0.04778241063863724,0.23388673006870403,0.0016500568849827635,0.053262952164179804,0.006829268088632574
2023-10-30,0.0539460440872123,0.03206069317868364,0.05784822766675225,0.23098103695392927,0.14692111536646973,0.03763355834119973,0.030851638080315425,0.06653679287605781,0.04803340771020687,0.23329027056274912,0.0016504241088729963,0.05342734440858807,0.006819446658962813
2023-10-31,0.05389956102137854,0.032123023071346846,0.057740582971060966,0.23246292263903584,0.1480284022074468,0.03785289961013135,0.03091406976366031,0.06661439099635894,0.04773892987982619,0.2305505751561095,0.0016447330898883292,0.05358865647053937,0.006841253123217013
2023-11-01,0.0548960462342209,0.032321678385951305,0.05830112906028154,0.23170243376747623,0.14774220442300126,0.037713498460011464,0.030923573835956605,0.06660081405065278,0.04774456663360516,0.22996355118762513,0.0016314470443453647,0.05353110746383634,0.006927949453035791
2023-11-02,0.05526065071071613,0.03257421960436258,0.058719906312030876,0.22923154566087425,0.1471001566161381,0.03755958926741898,0.031153181983940566,0.06737771505445317,0.04822717107138878,0.2302856791166026,0.0016352564678697335,0.0539258061107319,0.006949122023472278
2023-11-03,0.05488020230880749,0.03221155780281096,0.05808697630204629,0.22938750700570446,0.14738506110118077,0.03733112748774816,0.030568316960590244,0.06808000780387646,0.04873297896971105,0.22993110182118345,0.001635177148067656,0.054855611809135535,0.006914373479137428
2023-11-06,0.05606994102595656,0.03243245317706945,0.059153113976023554,0.2275640011852526,0.1461288059033731,0.037209067436384614,0.03062483454447914,0.0680967041557937,0.04871463753044252,0.23068222490646167,0.0016268117609448518,0.05480085119759113,0.00689655320022709
2023-11-07,0.056380381914749624,0.032331514680159754,0.05945744996007035,0.22717718908381918,0.14593539105728973,0.037153210672124536,0.030487100287588127,0.06793248003390223,0.048697875512234236,0.23108331241191132,0.001628114786501032,0.05481767517299179,0.006918304426658134
2023-11-08,0.05643695504267877,0.032236190653059764,0.06020706564512998,0.22480461218130157,0.1446444090782761,0.03699284446596776,0.030389549783501266,0.07067248213051965,0.04969056847974822,0.23085410030607673,0.0016201781103794787,0.05452900588913096,0.0069220382342297
2023-11-09,0.05661529218701744,0.03215926138171424,0.06032323979604714,0.22475950862609734,0.1445602366635287,0.03678689279263055,0.030373565010201803,0.07031196036537148,0.049588677992336544,0.2313023915628552,0.001618726451030296,0.0546707744833363,0.006929472687833045
2023-11-10,0.05650521477481192,0.0319793927663758,0.06033954881119389,0.22272745160988397,0.1437245177963158,0.03638305700940056,0.030215040901762896,0.07221492776121108,0.04984983040752274,0.23131649829886772,0.0016170406713873423,0.05620387438492071,0.006923604806345579
2023-11-13,0.05688896737401935,0.032340951952641125,0.06081077940624033,0.2218733435487313,0.1434281138786224,0.03624641754158364,0.03012963539876282,0.07159550495162834,0.050629928979918006,0.23154127543801994,0.0016025672418974188,0.05599596013570535,0.0069165541522299865
2023-11-14,0.06158991363168114,0.03356822437430452,0.0664161871699557,0.22658983247942655,0.14306492397521697,0.0356293575347266,0.03230961407746186,0.07084886599103342,0.047503736725443946,0.22105237549500215,0.001525461882749673,0.05304056327119818,0.00686094339179913
2023-11-15,0.06179441356713516,0.03164690302246757,0.06665101692701794,0.22402296998024557,0.1418148429856512,0.03570141945594309,0.030406357168500573,0.07188721504203682,0.04897899903351626,0.2247199594133156,0.0015511502781078302,0.0539099565345828,0.006914796591479715
2023-11-16,0.06210976769782964,0.031770949328373786,0.06708987151668915,0.22297454360171443,0.14106669458104912,0.03554241014760174,0.030859773560047703,0.07191756502263004,0.049351939176120685,0.22489176304937844,0.0015579095928605882,0.05395088923037098,0.00691592349533366
2023-11-17,0.06226456742213046,0.031746706081684874,0.06727194546586114,0.22374474199038633,0.14093641533492493,0.03562383438041935,0.03092172620853667,0.07142582828655358,0.04852048513604256,0.22472314144672942,0.0015588125848796694,0.05435036056496857,0.006911435096882291
2023-11-20,0.06231022184673934,0.03178827488672622,0.0671700922796706,0.22440619638620263,0.1413633531988533,0.035984260978617025,0.030889149344063904,0.071238301581215,0.048194793251499266,0.2240422323407328,0.0015522026603584066,0.05417736392473473,0.006883557320586777
2023-11-21,0.06213027827242731,0.031771819179678785,0.06701277081678517,0.2247473219398094,0.14186998694542075,0.03600588559781287,0.03084438675746923,0.07136980027215993,0.04833989701218632,0.22334342319077888,0.0015488640438936821,0.05414356967496029,0.006871996296617459
2023-11-22,0.06215270213010852,0.03165602091680457,0.06701117006700456,0.2247640828032131,0.1420151680062914,0.036045945453207606,0.03092359912833469,0.07115450929600775,0.04836042004058373,0.22331825503461739,0.0015506844085969385,0.05416713521694574,0.006880307498283639
2023-11-24,0.06216167966992027,0.03163575506066475,0.06712065087415786,0.22469746197989218,0.14198433852520068,0.03604267197277571,0.030918527978804875,0.07119509643667006,0.0482364022592768,0.2232090612974531,0.0015496979417055654,0.05438315901116251,0.006865496992315568
2023-11-27,0.0624030578236243,0.031565995546915845,0.06747857947947868,0.22386743842110804,0.1414590457528182,0.03595902141480956,0.03079732315638313,0.07079397326010596,0.04814507163948415,0.22371759761400836,0.0015453538297587172,0.055421811768655634,0.006845730292849373
2023-11-28,0.062442054202643905,0.03154304006229912,0.06761133484047256,0.22388302448443667,0.1409323939982969,0.035967407775564286,0.03077228812286595,0.07073488563787837,0.04838896743463786,0.22391352839575554,0.001547541811984302,0.05539469181871138,0.00686884141445337
2023-11-29,0.06255083929834547,0.03158850859571191,0.06772957623277183,0.22351929771580215,0.14086407002476212,0.03603401696395695,0.03082262771175014,0.070217039272097,0.048336771282678874,0.22430314641269372,0.0015503150234156674,0.055605724487822875,0.006878066978191382
2023-11-30,0.06315660162815588,0.0317946057904437,0.06839129271405296,0.22204051573763067,0.14000669998286144,0.0357665117196635,0.031240662998992887,0.07028743048687586,0.048166778542797904,0.22524162529151776,0.001558047498416493,0.055384413231637765,0.006964814376953177
2023-12-01,0.06310650986654688,0.03177871880766182,0.06834668933246077,0.22199687998668627,0.13983690302085952,0.035751800343523564,0.03139514690155208,0.0702322660647421,0.04793341884063393,0.22513023841619725,0.0015575701019413999,0.05596910606445938,0.006964752252735221
2023-12-04,0.06543188320463779,0.03136003007365883,0.07014200257033326,0.21919165389623518,0.13834498354720787,0.035097467777054685,0.031025366543077106,0.06904715721899647,0.048371407144332586,0.22803182526935586,0.0015481933893444959,0.05535595849288848,0.007052070872877431
2023-12-05,0.065043474166713,0.03114944049714129,0.0697302604615478,0.22033228671187755,0.13936301804746887,0.03598824338206404,0.03085863819972906,0.06809841713195612,0.048133140813509744,0.2270562807582562,0.0015416618035683518,0.05567876323750527,0.007026374788662742
2023-12-06,0.06519096492719356,0.031094538244919683,0.069875700673962,0.21977163172142444,0.13894539583482216,0.0357457999737715,0.030898139355411778,0.06823671515964101,0.04830123338849463,0.22755383886002126,0.0015473958491690973,0.05579646216484278,0.007042183846326052
2023-12-07,0.06566241339270712,0.03140014671198894,0.07050139508072377,0.21984563549762398,0.1389237373629522,0.03540634088326738,0.0308511718020759,0.06872015430708928,0.04798127455739133,0.226486987859387,0.0015474785221653345,0.05566623624443406,0.007007027778193689
2023-12-08,0.06590018182519876,0.03135218176357419,0.07053924155284187,0.21895241836506427,0.13871703138837121,0.03535491260538916,0.030746305115394383,0.06835500770417997,0.04817949813507624,0.22750470322789454,0.001548083646254653,0.05583311065798444,0.007017324012776317
2023-12-11,0.06568776075559918,0.03123552758025809,0.0703124840058747,0.220388033716173,0.13888746990432363,0.0357774458002644,0.03065627199252179,0.06770340832509143,0.04804602554838535,0.2268658371482194,0.0015390414394778399,0.055906993934391844,0.0069936998494193195
2023-12-12,0.06571459319532302,0.031215085555185554,0.07033795696998976,0.22041261365139156,0.13916375147034604,0.035724426218689265,0.030639654694158858,0.06710656760032696,0.04795422978021038,0.22719333832483418,0.0015361014799395428,0.0560182229533267,0.006983458106278131
2023-12-13,0.06568524295213005,0.031234869550729915,0.07024123930220966,0.22082146842061903,0.13952409362109028,0.03630596677343777,0.03054783798611506,0.06693224496014796,0.04738161095559236,0.2269599632026005,0.0015289236808930823,0.05589008990818654,0.006946448686247849
2023-12-14,0.06660461884659953,0.03079042513984363,0.07071086339801387,0.21756716460079611,0.13788259429772445,0.03618623118785132,0.029898546578680983,0.06630169019291934,0.04797377152485467,0.2310959538098823,0.0015669459026510836,0.05654826491094466,0.0068729296092380375
2023-12-15,0.06660641544494142,0.030219268045296063,0.07084441698407118,0.21633120936997882,0.13777395448837884,0.035494566670865854,0.02948836762797835,0.0670499733273765,0.047865268159532216,0.23258191096320852,0.0015813001056403768,0.057294434230925013,0.0068689145818068365
2023-12-18,0.06675549747655544,0.030199912543748264,0.07088820571290638,0.21622802649273962,0.13784805775421993,0.03550573338934136,0.02937222286188131,0.06672848656802745,0.04796561995016953,0.2326310668189951,0.001588320939394962,0.057429460421490185,0.006859389070530402
2023-12-19,0.06831782271281768,0.03031017934830947,0.07285453716409146,0.21342010523098215,0.13610412308382558,0.03501584721679063,0.02913044019051152,0.06686722033131336,0.04753191304252524,0.23522670346883495,0.0015806202394203005,0.05672535663319353,0.006915131337384044
2023-12-20,0.06854688377418154,0.02997706147318733,0.07301068909364136,0.21293380457046426,0.13569395195727596,0.0349904559918446,0.02948431618035352,0.06674396008541611,0.04755933832415404,0.23558650459709884,0.0015754609849866017,0.05696534407046443,0.006932228896931256
2023-12-21,0.06807119353363902,0.029892070579814398,0.07249992951818988,0.21420489759502456,0.1365196224705811,0.03527106611068074,0.029530083804767744,0.06673372620441817,0.047374981057689794,0.23440480459298518,0.00156039475881587,0.057019673618307704,0.006917556155085626
2023-12-22,0.06755550440777344,0.029628148971506722,0.071814514359191,0.21548497119566884,0.13695626040993605,0.035463837682505286,0.029409154037639943,0.06736174323028797,0.04728485295740611,0.2332490800249311,0.001559792536364702,0.05743480261347552,0.006797337573313302
2023-12-26,0.06797411808402347,0.029626098649009853,0.07218225198345596,0.21461989084284702,0.13630019500084511,0.03527792395177609,0.02930580144498537,0.06699666303541271,0.04736434639123642,0.2346235664372635,0.0015567830741129943,0.05727960566600948,0.00689275543902212
2023-12-27,0.06852804501863285,0.029521638232765955,0.07257138077441093,0.2135006714352233,0.13566630326200096,0.03510604838343301,0.029152051008735025,0.06709682356302049,0.04725642228834078,0.23615424243547117,0.0015679374165142041,0.05700477802103602,0.0068736581604151616
2023-12-28,0.06865109263650562,0.029535473854153758,0.07265952661970132,0.2126407046104454,0.13514810387068318,0.035022981130093105,0.029200124824108498,0.0670866230952679,0.04787731142480529,0.23671162837537796,0.0015698802816511252,0.05700683729805586,0.006889711979151063
2023-12-29,0.06851637194063953,0.029459169201387383,0.07245293066852344,0.21382341417951295,0.13556782634502834,0.03525928079699518,0.029072248598400442,0.06694080317131104,0.04774325281130722,0.23596783498245275,0.001567557015855203,0.0567691093526541,0.00686020093593255
2024-01-02,0.06863453794936937,0.029261276036793852,0.07263667639563592,0.21227196198315582,0.13459347557627382,0.034958189369465355,0.02897517776674525,0.06654182348140658,0.04758682518902687,0.23680212161451578,0.0015574897582993155,0.059306638456625316,0.0068738064226865694
2024-01-03,0.0691032814976855,0.029479847182101452,0.07298434268949844,0.21039619217241037,0.1338130717069699,0.03481864084000275,0.02906026688608458,0.06616273393908341,0.04715083696496276,0.23951506014849808,0.0015415390641404499,0.05915749395288824,0.006816692955673866
2024-01-04,0.06890746224092363,0.028983229207047122,0.07283625533318269,0.2115437554754239,0.1341660704206034,0.034971813507524575,0.028711795093500362,0.06601109338539869,0.04704346687673601,0.23908797670823229,0.001535243949952468,0.059430081222341946,0.0067717565791329875
2024-01-05,0.06877258172868614,0.028946543518074547,0.07267571232854506,0.21161069810258756,0.1341919083962862,0.03502444234332763,0.028643327234103795,0.06609331824867137,0.04796979010312293,0.23847001984779662,0.0015382253001298932,0.05929355463979669,0.006769878208871442
2024-01-08,0.068408823275355,0.02881036301444779,0.0724680871240907,0.2108117211410261,0.13380589342990984,0.034850058048999544,0.02875988899294602,0.06587404159018986,0.048166958130966255,0.23748878444345256,0.0015231015199110272,0.0623015870395793,0.006730692249126096
2024-01-09,0.06826314147549885,0.02862053418261006,0.0724112184699521,0.2101317098732758,0.1335359290205041,0.03473045933067922,0.029128788883312905,0.06617221292810156,0.0477564129795964,0.2372385547203364,0.001521639512400918,0.06383039220076511,0.006659006422966538
